CIK,company_name,date_filed,filename,id
1500435,"GoPro, Inc.",2014-06-26,edgar/data/1500435/0001193125-14-250045.txt,2545850
1532390,ALKALINE WATER Co INC,2014-04-30,edgar/data/1532390/0001062993-14-002478.txt,2557521
1510580,"Kite Pharma, Inc.",2014-06-23,edgar/data/1510580/0001193125-14-244062.txt,2549577
1510593,Xunlei Ltd,2014-06-24,edgar/data/1510593/0001047469-14-005826.txt,2549611
1519061,Trinseo S.A.,2014-06-12,edgar/data/1519061/0001193125-14-234453.txt,2552629
1529113,Sysorex Global Holdings Corp.,2014-04-10,edgar/data/1529113/0001398432-14-000148.txt,2556293
1524190,"iKang Healthcare Group, Inc.",2014-04-09,edgar/data/1524190/0001193125-14-136816.txt,2554449
1539892,COMMITTED CAPITAL ACQUISITION Corp II,2014-04-11,edgar/data/1539892/0001144204-14-022009.txt,2560088
1537435,TECOGEN INC.,2014-05-19,edgar/data/1537435/0001144204-14-031875.txt,2559432
1539042,CBD Energy Ltd,2014-06-16,edgar/data/1539042/0001144204-14-037917.txt,2559912
1556266,China Commercial Credit Inc,2014-05-09,edgar/data/1556266/0001213900-14-003081.txt,2566559
1545391,TCP International Holdings Ltd.,2014-06-27,edgar/data/1545391/0001193125-14-253555.txt,2562205
1549802,"JD.com, Inc.",2014-05-22,edgar/data/1549802/0001047469-14-005115.txt,2563950
1556593,New Residential Investment Corp.,2014-04-28,edgar/data/1556593/0001193125-14-163139.txt,2566715
1561566,QIWI,2014-06-17,edgar/data/1561566/0001193125-14-238890.txt,2568556
1564902,"SeaWorld Entertainment, Inc.",2014-04-04,edgar/data/1564902/0001193125-14-130568.txt,2570133
1561660,Pattern Energy Group Inc.,2014-05-09,edgar/data/1561660/0001193125-14-190929.txt,2568617
1562594,"Liquid Holdings Group, Inc.",2014-05-15,edgar/data/1562594/0001144204-14-031236.txt,2569075
1562401,American Homes 4 Rent,2014-05-01,edgar/data/1562401/0001047469-14-004472.txt,2568961
1568832,RCS Capital Corp,2014-06-05,edgar/data/1568832/0001144204-14-035880.txt,2571509
1565228,"xG TECHNOLOGY, INC.",2014-04-17,edgar/data/1565228/0001144204-14-023143.txt,2570258
1574648,Athlon Energy Inc.,2014-04-18,edgar/data/1574648/0001047469-14-003916.txt,2574074
1574540,Physicians Realty Trust,2014-05-21,edgar/data/1574540/0001047469-14-005101.txt,2574006
1577095,"ClubCorp Holdings, Inc.",2014-06-11,edgar/data/1577095/0001047469-14-005485.txt,2575287
1576940,"Century Communities, Inc.",2014-06-18,edgar/data/1576940/0001193125-14-240621.txt,2575215
1579910,Resonant Inc,2014-05-29,edgar/data/1579910/0001047469-14-005225.txt,2576836
1579157,VINCE HOLDING CORP.,2014-06-26,edgar/data/1579157/0001193125-14-250539.txt,2576232
1578453,Dynagas LNG Partners LP,2014-06-16,edgar/data/1578453/0001193125-14-237940.txt,2575755
1578735,National General Holdings Corp.,2014-06-19,edgar/data/1578735/0001193125-14-242409.txt,2575948
1579298,"Burlington Stores, Inc.",2014-05-02,edgar/data/1579298/0001193125-14-180245.txt,2576369
1580905,"Installed Building Products, Inc.",2014-06-12,edgar/data/1580905/0001193125-14-234889.txt,2577301
1581068,Brixmor Property Group Inc.,2014-06-26,edgar/data/1581068/0001193125-14-251329.txt,2577396
1585854,SunEdison Semiconductor Ltd,2014-05-23,edgar/data/1585854/0001193125-14-211532.txt,2579032
1582568,PBF Logistics LP,2014-05-09,edgar/data/1582568/0001193125-14-192107.txt,2577941
1582581,voxeljet AG,2014-04-11,edgar/data/1582581/0001047469-14-003693.txt,2577987
1584509,Aramark,2014-05-30,edgar/data/1584509/0001193125-14-219840.txt,2578546
1585689,Hilton Worldwide Holdings Inc.,2014-06-25,edgar/data/1585689/0001193125-14-249155.txt,2578944
1590750,SIGNAL GENETICS LLC,2014-06-19,edgar/data/1590750/0001144204-14-038377.txt,2580849
1591670,Farmland Partners Inc.,2014-04-14,edgar/data/1591670/0001047469-14-003753.txt,2581401
1590955,"Paycom Software, Inc.",2014-04-15,edgar/data/1590955/0001193125-14-144373.txt,2580983
1593222,"City Office REIT, Inc.",2014-04-16,edgar/data/1593222/0001193125-14-146057.txt,2582187
1591890,"1347 Property Insurance Holdings, Inc.",2014-04-01,edgar/data/1591890/0001144204-14-019888.txt,2581543
1591890,"1347 Property Insurance Holdings, Inc.",2014-06-11,edgar/data/1591890/0001144204-14-036911.txt,2581544
1592379,"Papa Murphy's Holdings, Inc.",2014-05-05,edgar/data/1592379/0001193125-14-182640.txt,2581770
1591763,"Enable Midstream Partners, LP",2014-04-11,edgar/data/1591763/0001193125-14-140631.txt,2581471
1591834,"American Energy Capital Partners, LP",2014-05-12,edgar/data/1591834/0001144204-14-029660.txt,2581517
1592560,"Tarena International, Inc.",2014-04-03,edgar/data/1592560/0001193125-14-128742.txt,2581859
1593936,"Michaels Companies, Inc.",2014-06-27,edgar/data/1593936/0001047469-14-005924.txt,2582517
1594109,GrubHub Inc.,2014-04-07,edgar/data/1594109/0001193125-14-133730.txt,2582693
1594466,"Parsley Energy, Inc.",2014-05-27,edgar/data/1594466/0001193125-14-213092.txt,2582899
1594337,"Corium International, Inc.",2014-04-03,edgar/data/1594337/0001047469-14-003378.txt,2582857
1594879,"Zoe's Kitchen, Inc.",2014-04-14,edgar/data/1594879/0001047469-14-003765.txt,2583111
1595262,"IMS Health Holdings, Inc.",2014-04-04,edgar/data/1595262/0001193125-14-131717.txt,2583243
1594617,La Quinta Holdings Inc.,2014-04-09,edgar/data/1594617/0001193125-14-137104.txt,2582986
1596946,Quotient Ltd,2014-04-28,edgar/data/1596946/0001193125-14-160177.txt,2583918
1595761,WEIBO Corp,2014-04-17,edgar/data/1595761/0001193125-14-147656.txt,2583399
1596532,"Arista Networks, Inc.",2014-06-06,edgar/data/1596532/0001193125-14-227698.txt,2583633
1595974,"RUBICON PROJECT, INC.",2014-04-03,edgar/data/1595974/0001193125-14-128315.txt,2583464
1596856,Leju Holdings Ltd,2014-04-17,edgar/data/1596856/0001047469-14-003871.txt,2583875
1597095,Tuniu Corp,2014-05-09,edgar/data/1597095/0001193125-14-192573.txt,2584096
1597033,Sabre Corp,2014-04-17,edgar/data/1597033/0001193125-14-147819.txt,2584058
1596967,Moelis & Co,2014-04-17,edgar/data/1596967/0001047469-14-003908.txt,2583981
1596993,DORIAN LPG LTD.,2014-05-09,edgar/data/1596993/0001047469-14-004790.txt,2584005
1597659,NORDIC AMERICAN OFFSHORE LTD.,2014-06-13,edgar/data/1597659/0001193125-14-236423.txt,2584388
1597426,"Lombard Medical, Inc.",2014-04-25,edgar/data/1597426/0001193125-14-158263.txt,2584281
1597835,Cheetah Mobile Inc.,2014-05-08,edgar/data/1597835/0001193125-14-189820.txt,2584607
1597680,Jumei International Holding Ltd,2014-05-16,edgar/data/1597680/0001193125-14-202662.txt,2584454
1599222,Memorial Resource Development Corp.,2014-06-16,edgar/data/1599222/0001193125-14-236545.txt,2585524
1598014,Markit Ltd.,2014-06-20,edgar/data/1598014/0001193125-14-242776.txt,2584771
1598655,GasLog Partners LP,2014-05-08,edgar/data/1598655/0000930413-14-002411.txt,2585082
1598665,"Heritage Insurance Holdings, Inc.",2014-05-27,edgar/data/1598665/0001193125-14-213017.txt,2585119
1602367,Adeptus Health Inc.,2014-06-25,edgar/data/1602367/0001047469-14-005870.txt,2587558
1600470,Eclipse Resources Corp,2014-06-23,edgar/data/1600470/0001193125-14-245258.txt,2586349
1600422,"Superior Drilling Products, Inc.",2014-05-27,edgar/data/1600422/0001144204-14-033615.txt,2586305
1601072,Abengoa Yield plc,2014-06-16,edgar/data/1601072/0001193125-14-236850.txt,2586677
1603969,Garnero Group Acquisition Co,2014-06-26,edgar/data/1603969/0001213900-14-004517.txt,2588960
1603145,"NextEra Energy Partners, LP",2014-06-30,edgar/data/1603145/0001193125-14-253742.txt,2588164
216539,MEDIA GENERAL INC,2014-04-28,edgar/data/216539/0001193125-14-163349.txt,2601093
1604416,WL Ross Holding Corp.,2014-06-09,edgar/data/1604416/0001144204-14-036346.txt,2590244
216539,MEDIA GENERAL INC,2014-05-05,edgar/data/216539/0001193125-14-182437.txt,2601094
357173,OLD SECOND BANCORP INC,2014-04-04,edgar/data/357173/0001047469-14-003395.txt,2609091
725876,Viggle Inc.,2014-04-25,edgar/data/725876/0000725876-14-000037.txt,2619549
719739,SVB FINANCIAL GROUP,2014-05-14,edgar/data/719739/0001193125-14-197961.txt,2618634
40729,Ally Financial Inc.,2014-04-11,edgar/data/40729/0001193125-14-140209.txt,2610475
764811,CommunityOne Bancorp,2014-05-21,edgar/data/764811/0000764811-14-000046.txt,2624857
919745,"DARA BioSciences, Inc.",2014-06-02,edgar/data/919745/0001354488-14-003063.txt,2658243
8504,"EnerJex Resources, Inc.",2014-06-17,edgar/data/8504/0001144204-14-038074.txt,2639298
907654,"ARCA biopharma, Inc.",2014-05-14,edgar/data/907654/0001193125-14-197622.txt,2653957
907654,"ARCA biopharma, Inc.",2014-06-09,edgar/data/907654/0001193125-14-230524.txt,2653958
1178253,SCYNEXIS INC,2015-04-23,edgar/data/1178253/0001193125-15-144425.txt,2710063
1169987,"HTG MOLECULAR DIAGNOSTICS, INC",2015-05-06,edgar/data/1169987/0001193125-15-174820.txt,2708099
1227025,NEOPHOTONICS CORP,2015-05-22,edgar/data/1227025/0001193125-15-198918.txt,2723769
1192448,GLAUKOS Corp,2015-06-25,edgar/data/1192448/0001047469-15-005744.txt,2714693
1322554,Xactly Corp,2015-06-26,edgar/data/1322554/0001193125-15-235926.txt,2744347
1271214,"Intersect ENT, Inc.",2015-06-03,edgar/data/1271214/0001193125-15-211931.txt,2732529
1293818,OPGEN INC,2015-05-05,edgar/data/1293818/0001047469-15-004386.txt,2737707
1267565,"COLLEGIUM PHARMACEUTICAL, INC",2015-05-07,edgar/data/1267565/0001047469-15-004524.txt,2731884
1289790,Macquarie Infrastructure Corp,2015-05-27,edgar/data/1289790/0001144204-15-033781.txt,2736814
1304492,"Pacific DataVision, Inc.",2015-05-13,edgar/data/1304492/0001193125-15-184860.txt,2740230
1322505,Biodel Inc,2015-04-15,edgar/data/1322505/0001571049-15-002826.txt,2744316
1341235,"Aldeyra Therapeutics, Inc.",2015-05-08,edgar/data/1341235/0001193125-15-179530.txt,2749121
1324772,Apigee Corp,2015-04-24,edgar/data/1324772/0001193125-15-146388.txt,2744941
1328598,CURRENCYSHARES EURO TRUST,2015-06-24,edgar/data/1328598/0001193125-15-233041.txt,2746165
1324189,Orchids Paper Products CO /DE,2015-04-24,edgar/data/1324189/0001571049-15-003135.txt,2744681
1339970,aTYR PHARMA INC,2015-05-07,edgar/data/1339970/0001193125-15-177238.txt,2748780
1348649,"CoLucid Pharmaceuticals, Inc.",2015-05-06,edgar/data/1348649/0001193125-15-174241.txt,2750919
1393020,"Invuity, Inc.",2015-06-16,edgar/data/1393020/0001193125-15-223922.txt,2763199
1378789,AerCap Holdings N.V.,2015-06-05,edgar/data/1378789/0001047469-15-005267.txt,2759354
1348911,"Carbylan Therapeutics, Inc.",2015-04-09,edgar/data/1348911/0001193125-15-123418.txt,2750992
1353613,CURRENCYSHARES JAPANESE YEN TRUST,2015-06-24,edgar/data/1353613/0001193125-15-233045.txt,2752280
1353616,CURRENCYSHARES SWEDISH KRONA TRUST,2015-06-24,edgar/data/1353616/0001193125-15-233046.txt,2752291
1370637,ETSY INC,2015-04-16,edgar/data/1370637/0001193125-15-132943.txt,2757210
1449278,TUBEMOGUL INC,2015-06-11,edgar/data/1449278/0001193125-15-220770.txt,2778760
1401914,Cerulean Pharma Inc.,2015-04-07,edgar/data/1401914/0001193125-15-121486.txt,2765622
1421876,GALAPAGOS NV,2015-05-14,edgar/data/1421876/0001193125-15-188319.txt,2771947
1428336,HEALTHEQUITY INC,2015-05-06,edgar/data/1428336/0001047469-15-004447.txt,2773641
1434647,"KEMPHARM, INC",2015-04-16,edgar/data/1434647/0001193125-15-133279.txt,2775493
1435049,"ADURO BIOTECH, INC.",2015-04-15,edgar/data/1435049/0001193125-15-131360.txt,2775691
1437786,Immune Design Corp.,2015-04-16,edgar/data/1437786/0001628280-15-002323.txt,2776349
1443799,"Gener8 Maritime, Inc.",2015-06-25,edgar/data/1443799/0001047469-15-005774.txt,2777650
1447599,FITBIT INC,2015-06-18,edgar/data/1447599/0001193125-15-227173.txt,2778465
1397183,"Iveda Solutions, Inc.",2015-05-13,edgar/data/1397183/0001144204-15-030146.txt,2764400
1412232,VWR Corp,2015-06-05,edgar/data/1412232/0001193125-15-214157.txt,2769144
1433195,APPFOLIO INC,2015-06-26,edgar/data/1433195/0001193125-15-235916.txt,2774951
1444380,NEVRO CORP,2015-06-03,edgar/data/1444380/0001193125-15-211925.txt,2777811
1460702,RITTER PHARMACEUTICALS INC,2015-06-26,edgar/data/1460702/0001571049-15-005347.txt,2781241
1454789,CATABASIS PHARMACEUTICALS INC,2015-06-25,edgar/data/1454789/0001047469-15-005761.txt,2780107
1459200,"Alarm.com Holdings, Inc.",2015-06-26,edgar/data/1459200/0001193125-15-235924.txt,2780972
1458962,"MINDBODY, Inc.",2015-06-19,edgar/data/1458962/0001193125-15-229041.txt,2780890
1478121,Pfenex Inc.,2015-04-24,edgar/data/1478121/0001193125-15-146709.txt,2786300
1469443,"Arcadia Biosciences, Inc.",2015-05-15,edgar/data/1469443/0001047469-15-004816.txt,2783760
1494319,Univar Inc.,2015-06-19,edgar/data/1494319/0001193125-15-228931.txt,2790824
1512762,"Coherus BioSciences, Inc.",2015-04-01,edgar/data/1512762/0001193125-15-115669.txt,2797706
1495240,GLADSTONE LAND Corp,2015-05-14,edgar/data/1495240/0001193125-15-186317.txt,2791127
1504167,BioPharmX Corp,2015-06-25,edgar/data/1504167/0001047469-15-005762.txt,2794938
1521036,"Lantheus Holdings, Inc.",2015-06-26,edgar/data/1521036/0001193125-15-237057.txt,2801380
1525769,"Dave & Buster's Entertainment, Inc.",2015-05-28,edgar/data/1525769/0001193125-15-203420.txt,2802664
1552033,TransUnion,2015-06-25,edgar/data/1552033/0001193125-15-234587.txt,2811916
1527762,Wowo Ltd,2015-04-08,edgar/data/1527762/0001047469-15-003293.txt,2803549
1528557,"Corindus Vascular Robotics, Inc.",2015-05-29,edgar/data/1528557/0001193125-15-204808.txt,2803867
1533040,RXi Pharmaceuticals Corp,2015-05-29,edgar/data/1533040/0001193125-15-206742.txt,2805273
1567345,"HEMISPHERE MEDIA GROUP, INC.",2015-05-08,edgar/data/1567345/0001047469-15-004586.txt,2817973
1585608,"Jaguar Animal Health, Inc.",2015-05-14,edgar/data/1585608/0001144204-15-030353.txt,2826625
1567683,"NRG Yield, Inc.",2015-06-22,edgar/data/1567683/0001047469-15-005642.txt,2818150
1579695,Biotie Therapies Corp.,2015-06-12,edgar/data/1579695/0001193125-15-221400.txt,2823180
1583648,"PIERIS PHARMACEUTICALS, INC.",2015-06-30,edgar/data/1583648/0001193125-15-241294.txt,2825068
1590364,Fortress Transportation & Infrastructure Investors LLC,2015-05-18,edgar/data/1590364/0001193125-15-191922.txt,2828491
1585854,SunEdison Semiconductor Ltd,2015-06-24,edgar/data/1585854/0001193125-15-232452.txt,2826820
1585854,SunEdison Semiconductor Ltd,2015-06-25,edgar/data/1585854/0001193125-15-234128.txt,2826821
1590714,Platform Specialty Products Corp,2015-06-25,edgar/data/1590714/0001193125-15-235137.txt,2828718
1597264,Blueprint Medicines Corp,2015-04-30,edgar/data/1597264/0001047469-15-004205.txt,2831871
1592057,"Enviva Partners, LP",2015-04-29,edgar/data/1592057/0001193125-15-155449.txt,2829511
1592386,"Virtu Financial, Inc.",2015-04-16,edgar/data/1592386/0001047469-15-003599.txt,2829721
1592058,Party City Holdco Inc.,2015-04-17,edgar/data/1592058/0001193125-15-133611.txt,2829557
1592480,"Continental Building Products, Inc.",2015-05-13,edgar/data/1592480/0001193125-15-186082.txt,2829773
1594805,SHOPIFY INC.,2015-05-21,edgar/data/1594805/0001193125-15-195802.txt,2830921
1596964,Hailiang Education Group Inc.,2015-06-10,edgar/data/1596964/0001193125-15-219354.txt,2831673
1596967,Moelis & Co,2015-05-04,edgar/data/1596967/0001047469-15-004350.txt,2831693
1598014,Markit Ltd.,2015-06-08,edgar/data/1598014/0001193125-15-215929.txt,2832157
1597553,"Sage Therapeutics, Inc.",2015-04-15,edgar/data/1597553/0001193125-15-130671.txt,2831997
1598110,CyberArk Software Ltd.,2015-06-11,edgar/data/1598110/0001193125-15-219848.txt,2832194
1599947,"TerraForm Power, Inc.",2015-06-22,edgar/data/1599947/0001567619-15-000875.txt,2832965
1598646,"Minerva Neurosciences, Inc.",2015-05-12,edgar/data/1598646/0001193125-15-183176.txt,2832405
1602367,Adeptus Health Inc.,2015-05-07,edgar/data/1602367/0001047469-15-004458.txt,2833805
1601936,Auris Medical Holding AG,2015-05-15,edgar/data/1601936/0001193125-15-190176.txt,2833671
1603469,Innocoll AG,2015-04-27,edgar/data/1603469/0001571049-15-003149.txt,2834212
1606645,Foamix Pharmaceuticals Ltd.,2015-04-15,edgar/data/1606645/0001567619-15-000500.txt,2835730
1609711,GoDaddy Inc.,2015-04-01,edgar/data/1609711/0001193125-15-116327.txt,2837103
1608390,Affimed N.V.,2015-05-08,edgar/data/1608390/0001193125-15-179704.txt,2836553
1607678,"Viking Therapeutics, Inc.",2015-04-29,edgar/data/1607678/0001193125-15-156831.txt,2836238
1607741,Yulong Eco-Materials Ltd,2015-06-29,edgar/data/1607741/0001213900-15-004812.txt,2836282
1610618,"Cidara Therapeutics, Inc.",2015-04-15,edgar/data/1610618/0001193125-15-131330.txt,2837747
1609809,"Seres Therapeutics, Inc.",2015-06-26,edgar/data/1609809/0001193125-15-236625.txt,2837205
1610590,Check-Cap Ltd,2015-06-30,edgar/data/1610590/0001178913-15-002156.txt,2837680
1613011,Code Rebel Corp,2015-05-13,edgar/data/1613011/0001415889-15-001678.txt,2838698
1611702,OM Asset Management plc,2015-06-17,edgar/data/1611702/0001047469-15-005508.txt,2838236
1611747,BiondVax Pharmaceuticals Ltd.,2015-05-13,edgar/data/1611747/0001213900-15-003603.txt,2838261
1610950,"INC Research Holdings, Inc.",2015-05-07,edgar/data/1610950/0001193125-15-177397.txt,2837939
1611647,"Freshpet, Inc.",2015-04-30,edgar/data/1611647/0001193125-15-162623.txt,2838199
1615346,Landmark Infrastructure Partners LP,2015-05-18,edgar/data/1615346/0001047469-15-004826.txt,2840180
1613665,"Great Western Bancorp, Inc.",2015-05-04,edgar/data/1613665/0001193125-15-169331.txt,2839439
1615153,"Fenix Parts, Inc.",2015-05-15,edgar/data/1615153/0001193125-15-189479.txt,2840078
1617977,"Habit Restaurants, Inc.",2015-04-10,edgar/data/1617977/0001193125-15-126055.txt,2841485
1617798,"PennTex Midstream Partners, LP",2015-06-04,edgar/data/1617798/0001193125-15-213488.txt,2841392
1622577,Arowana Inc.,2015-05-01,edgar/data/1622577/0001213900-15-003190.txt,2843366
1618563,National Storage Affiliates Trust,2015-04-24,edgar/data/1618563/0001047469-15-003907.txt,2841748
1621227,Adaptimmune Therapeutics PLC,2015-05-07,edgar/data/1621227/0001047469-15-004459.txt,2842799
1625791,Kornit Digital Ltd.,2015-04-02,edgar/data/1625791/0001615774-15-000650.txt,2845073
1625414,Baozun Inc.,2015-05-21,edgar/data/1625414/0001193125-15-196698.txt,2844437
1623919,"EndoChoice Holdings, Inc.",2015-06-05,edgar/data/1623919/0001193125-15-214609.txt,2843977
1626199,"Nivalis Therapeutics, Inc.",2015-06-17,edgar/data/1626199/0001047469-15-005528.txt,2845263
1631569,Community Healthcare Trust Inc,2015-05-26,edgar/data/1631569/0001047469-15-004984.txt,2847214
1626556,"AMERICAN EDUCATION CENTER, INC.",2015-05-20,edgar/data/1626556/0001144204-15-032505.txt,2845370
1626878,XBiotech Inc.,2015-04-16,edgar/data/1626878/0001193125-15-133077.txt,2845518
1627487,"Fogo de Chao, Inc.",2015-06-19,edgar/data/1627487/0001193125-15-229042.txt,2845771
1627606,DAVIDsTEA Inc.,2015-06-08,edgar/data/1627606/0001047469-15-005308.txt,2845819
1627014,"Black Knight Financial Services, Inc.",2015-05-21,edgar/data/1627014/0001193125-15-195536.txt,2845592
1630132,"Bojangles', Inc.",2015-05-11,edgar/data/1630132/0001193125-15-181594.txt,2846697
1630940,Atlantic Alliance Partnership Corp.,2015-04-29,edgar/data/1630940/0001213900-15-003121.txt,2846993
1632933,"EQT GP Holdings, LP",2015-05-12,edgar/data/1632933/0001047469-15-004679.txt,2847767
1639669,Electrum Special Acquisition Corp,2015-06-11,edgar/data/1639669/0001144204-15-036760.txt,2853994
1633651,"Tallgrass Energy GP, LP",2015-05-07,edgar/data/1633651/0001193125-15-176901.txt,2848236
1635282,GP Investments Acquisition Corp.,2015-05-20,edgar/data/1635282/0001144204-15-032478.txt,2849401
1635650,Green Plains Partners LP,2015-06-29,edgar/data/1635650/0001193125-15-237623.txt,2849888
1636222,Wingstop Inc.,2015-06-12,edgar/data/1636222/0001193125-15-221543.txt,2850426
1633142,"Press Ganey Holdings, Inc.",2015-05-22,edgar/data/1633142/0001047469-15-004960.txt,2847887
1635581,8point3 Energy Partners LP,2015-06-22,edgar/data/1635581/0001193125-15-229075.txt,2849803
1636050,Axovant Sciences Ltd.,2015-06-11,edgar/data/1636050/0001047469-15-005378.txt,2850320
1636286,People's Utah Bancorp,2015-06-11,edgar/data/1636286/0001193125-15-220673.txt,2850538
1637890,CELYAD S.A.,2015-06-19,edgar/data/1637890/0001193125-15-228500.txt,2851863
1637913,Milacron Holdings Corp.,2015-06-25,edgar/data/1637913/0001193125-15-235255.txt,2851912
826326,"ARC Group Worldwide, Inc.",2015-04-06,edgar/data/826326/0001047469-15-003195.txt,2896741
216539,MEDIA GENERAL INC,2015-04-02,edgar/data/216539/0001193125-15-116794.txt,2863661
934739,WELLS FINANCIAL CORP,2015-05-22,edgar/data/934739/0001571049-15-004561.txt,2922904
924515,GUIDED THERAPEUTICS INC,2015-05-07,edgar/data/924515/0001121781-15-000114.txt,2920095
924515,GUIDED THERAPEUTICS INC,2015-05-07,edgar/data/924515/0001121781-15-000115.txt,2920096
907654,"ARCA biopharma, Inc.",2015-04-13,edgar/data/907654/0001564590-15-002546.txt,2914533
907654,"ARCA biopharma, Inc.",2015-04-14,edgar/data/907654/0001193125-15-129600.txt,2914534
907654,"ARCA biopharma, Inc.",2015-05-12,edgar/data/907654/0001564590-15-004087.txt,2914535
907654,"ARCA biopharma, Inc.",2015-06-05,edgar/data/907654/0001564590-15-004895.txt,2914536
907654,"ARCA biopharma, Inc.",2015-06-11,edgar/data/907654/0001564590-15-005017.txt,2914537
907654,"ARCA biopharma, Inc.",2015-06-11,edgar/data/907654/0001564590-15-005034.txt,2914538
907654,"ARCA biopharma, Inc.",2015-06-23,edgar/data/907654/0001564590-15-005213.txt,2914539
1043179,CHICOPEE INC,2016-05-12,edgar/data/1043179/0001571049-16-015172.txt,2938042
1049620,PLIANT CORP INTERNATIONAL,2016-05-12,edgar/data/1049620/0001571049-16-015172.txt,2939896
1049442,PLIANT LLC,2016-05-12,edgar/data/1049442/0001571049-16-015172.txt,2939833
1075619,BERRY STERLING CORP,2016-05-12,edgar/data/1075619/0001571049-16-015172.txt,2946348
1054090,"SAFFRON ACQUISITION, LLC",2016-05-12,edgar/data/1054090/0001571049-16-015172.txt,2941607
1075620,"PACKERWARE, LLC",2016-05-12,edgar/data/1075620/0001571049-16-015172.txt,2946352
1075621,"BERRY PLASTICS DESIGN, LLC",2016-05-12,edgar/data/1075621/0001571049-16-015172.txt,2946356
1075622,VENTURE PACKAGING INC,2016-05-12,edgar/data/1075622/0001571049-16-015172.txt,2946360
1075623,VENTURE PACKAGING MIDWEST INC,2016-05-12,edgar/data/1075623/0001571049-16-015172.txt,2946364
1075624,BERRY PLASTICS TECHNICAL SERVICES INC,2016-05-12,edgar/data/1075624/0001571049-16-015172.txt,2946368
1075626,"KNIGHT PLASTICS, LLC",2016-05-12,edgar/data/1075626/0001571049-16-015172.txt,2946372
1075629,"AEROCON, LLC",2016-05-12,edgar/data/1075629/0001571049-16-015172.txt,2946376
1093665,CARDINAL PACKAGING INC,2016-05-12,edgar/data/1093665/0001571049-16-015172.txt,2950186
1080340,"MANHATTAN BRIDGE CAPITAL, INC",2016-04-19,edgar/data/1080340/0001144204-16-094890.txt,2947127
1080340,"MANHATTAN BRIDGE CAPITAL, INC",2016-04-22,edgar/data/1080340/0001144204-16-095721.txt,2947128
1080340,"MANHATTAN BRIDGE CAPITAL, INC",2016-04-22,edgar/data/1080340/0001144204-16-095737.txt,2947129
1093666,CPI HOLDING CORP,2016-05-12,edgar/data/1093666/0001571049-16-015172.txt,2950190
1290677,"Turning Point Brands, Inc.",2016-05-12,edgar/data/1290677/0001567619-16-002354.txt,2989559
1145332,UNIPLAST US INC,2016-05-12,edgar/data/1145332/0001571049-16-015172.txt,2961135
1145333,UNIPLAST HOLDINGS LLC,2016-05-12,edgar/data/1145333/0001571049-16-015172.txt,2961139
1287900,"T-REX OIL, INC.",2016-04-04,edgar/data/1287900/0001065949-16-000368.txt,2988835
1095981,"CYTORI THERAPEUTICS, INC.",2016-05-27,edgar/data/1095981/0001140361-16-067434.txt,2950855
1124941,BEACON ROOFING SUPPLY INC,2016-05-16,edgar/data/1124941/0001144204-16-102813.txt,2957043
1279704,"Cellectar Biosciences, Inc.",2016-04-18,edgar/data/1279704/0001144204-16-094876.txt,2987142
1381522,"Berry Plastics Acquisition CORP XV, LLC",2016-05-12,edgar/data/1381522/0001571049-16-015172.txt,3009536
1299139,TearLab Corp,2016-05-05,edgar/data/1299139/0001493152-16-009440.txt,2991334
1372792,Covalence Specialty Adhesives LLC,2016-05-12,edgar/data/1372792/0001571049-16-015172.txt,3007577
1372793,Covalence Specialty Coatings LLC,2016-05-12,edgar/data/1372793/0001571049-16-015172.txt,3007581
1381510,"Pescor, Inc",2016-05-12,edgar/data/1381510/0001571049-16-015172.txt,3009508
1381511,Berry Plastics Acquisition CORP V,2016-05-12,edgar/data/1381511/0001571049-16-015172.txt,3009512
1381512,"Berry Plastics Opco, Inc.",2016-05-12,edgar/data/1381512/0001571049-16-015172.txt,3009516
1381518,"BERRY PLASTICS ACQUISITION LLC, X",2016-05-12,edgar/data/1381518/0001571049-16-015172.txt,3009520
1381519,Berry Plastics Acquisition CORP XI,2016-05-12,edgar/data/1381519/0001571049-16-015172.txt,3009524
1381520,Berry Plastics Acquisition CORP XII,2016-05-12,edgar/data/1381520/0001571049-16-015172.txt,3009528
1381521,Berry Plastics Acquisition CORP XIII,2016-05-12,edgar/data/1381521/0001571049-16-015172.txt,3009532
1355790,International Stem Cell CORP,2016-05-10,edgar/data/1355790/0001193125-16-584168.txt,3003391
1358762,REATA PHARMACEUTICALS INC,2016-05-26,edgar/data/1358762/0001193125-16-603939.txt,3004101
1378992,BERRY PLASTICS GROUP INC,2016-05-12,edgar/data/1378992/0001571049-16-015172.txt,3008945
1381524,"Setco, LLC",2016-05-12,edgar/data/1381524/0001571049-16-015172.txt,3009540
1385818,"AYTU BIOSCIENCE, INC",2016-05-04,edgar/data/1385818/0001144204-16-098767.txt,3010531
1397552,Rollpak CORP,2016-05-12,edgar/data/1397552/0001571049-16-015172.txt,3013421
1414374,Paragon Commercial CORP,2016-06-17,edgar/data/1414374/0001354488-16-007857.txt,3017950
1411685,"VistaGen Therapeutics, Inc.",2016-05-12,edgar/data/1411685/0001415889-16-005849.txt,3017290
1416265,"PROSPER MARKETPLACE, INC",2016-06-07,edgar/data/1416265/0001542574-16-001050.txt,3018568
1466026,"Midland States Bancorp, Inc.",2016-05-24,edgar/data/1466026/0001047469-16-013399.txt,3029800
